,Branch length stretch,area,date,location,numdate
EPI_ISL_419760,0.78433711494665947,Victoria,2020-03-11,Australia,2020.1799728452729
EPI_ISL_419766,2.0,Victoria,2020-03-12,Australia,2020.1829431890092
EPI_ISL_419784,2.0,Victoria,2020-03-12,Australia,2020.1829431890092
EPI_ISL_419785,2.0,Victoria,2020-03-14,Australia,2020.1888838764819
EPI_ISL_419798,0.88255519371852675,Victoria,2020-03-15,Australia,2020.1918542202179
EPI_ISL_419809,2.0,Victoria,2020-03-15,Australia,2020.1918542202179
EPI_ISL_419810,2.0,Victoria,2020-03-16,Australia,2020.1948245639542
EPI_ISL_419811,0.70318086990234996,Victoria,2020-03-16,Australia,2020.1948245639542
EPI_ISL_419813,2.0,Victoria,2020-03-16,Australia,2020.1948245639542
EPI_ISL_419814,1.3578798250273592,Victoria,2020-03-17,Australia,2020.1977949076906
EPI_ISL_419818,0.68378961168006724,Victoria,2020-03-17,Australia,2020.1977949076906
EPI_ISL_419824,2.0,Victoria,2020-03-21,Australia,2020.2096762826357
EPI_ISL_419829,2.0,Victoria,2020-03-22,Australia,2020.2126466263719
EPI_ISL_419836,2.0,Victoria,2020-03-15,Australia,2020.1918542202179
EPI_ISL_419839,1.6331610823215705,Victoria,2020-03-16,Australia,2020.1948245639542
EPI_ISL_419843,1.8117694405843892,Victoria,2020-03-17,Australia,2020.1977949076906
EPI_ISL_419847,1.3578842419802404,Victoria,2020-03-17,Australia,2020.1977949076906
EPI_ISL_419849,2.0,Victoria,2020-03-17,Australia,2020.1977949076906
EPI_ISL_419852,1.6680586163194036,Victoria,2020-03-17,Australia,2020.1977949076906
EPI_ISL_419863,1.4324741228588875,Victoria,2020-03-18,Australia,2020.2007652514269
EPI_ISL_419864,0.92156303647555415,Victoria,2020-03-18,Australia,2020.2007652514269
EPI_ISL_419869,0.73587776201072064,Victoria,2020-03-18,Australia,2020.2007652514269
EPI_ISL_419875,0.98062729254244352,Victoria,2020-03-18,Australia,2020.2007652514269
EPI_ISL_419878,1.1302686041933265,Victoria,2020-03-19,Australia,2020.2037355951632
EPI_ISL_419882,1.4873859033776298,Victoria,2020-03-19,Australia,2020.2037355951632
EPI_ISL_419892,2.0,Victoria,2020-03-19,Australia,2020.2037355951632
EPI_ISL_419896,2.0,Victoria,2020-03-19,Australia,2020.2037355951632
EPI_ISL_419897,2.0,Victoria,2020-03-19,Australia,2020.2037355951632
EPI_ISL_419901,2.0,Victoria,2020-03-19,Australia,2020.2037355951632
EPI_ISL_419903,9.9999999599758674e-07,Victoria,2020-03-20,Australia,2020.206705941132
EPI_ISL_419904,0.15916255885311942,Victoria,2020-03-20,Australia,2020.2067059388994
EPI_ISL_419905,1.0994339225563756,Victoria,2020-03-20,Australia,2020.2067059388994
EPI_ISL_419908,2.0,Victoria,2020-03-20,Australia,2020.2067059388994
EPI_ISL_419909,2.0,Victoria,2020-03-20,Australia,2020.2067059388994
EPI_ISL_419911,2.0,Victoria,2020-03-20,Australia,2020.2067059388994
EPI_ISL_419917,0.34904145144931287,Victoria,2020-03-20,Australia,2020.2067059388994
EPI_ISL_419922,0.94529114726335461,Victoria,2020-03-20,Australia,2020.2067059388994
EPI_ISL_419924,2.0,Victoria,2020-03-21,Australia,2020.2096762826357
EPI_ISL_419938,1.4293729325631281,Victoria,2020-03-21,Australia,2020.2096762826357
EPI_ISL_419939,0.31059080137314116,Victoria,2020-03-21,Australia,2020.2096762826357
EPI_ISL_419940,1.4293513297640932,Victoria,2020-03-21,Australia,2020.2096762826357
EPI_ISL_419941,1.4290623906479036,Victoria,2020-03-21,Australia,2020.2096762826357
EPI_ISL_419947,1.5175720920103379,Victoria,2020-03-21,Australia,2020.2096762826357
EPI_ISL_419948,2.0,Victoria,2020-03-21,Australia,2020.2096762826357
EPI_ISL_419954,1.4293687490049525,Victoria,2020-03-21,Australia,2020.2096762826357
EPI_ISL_419958,2.0,Victoria,2020-03-22,Australia,2020.2126466263719
EPI_ISL_419959,2.0,Victoria,2020-03-22,Australia,2020.2126466263719
EPI_ISL_419960,2.0,Victoria,2020-03-22,Australia,2020.2126466263719
EPI_ISL_419961,2.0,Victoria,2020-03-22,Australia,2020.2126466263719
EPI_ISL_419963,9.9999999599758505e-07,Victoria,2020-03-22,Australia,2020.2126466286045
EPI_ISL_419975,9.9999999599758505e-07,Victoria,2020-03-22,Australia,2020.2126466286045
EPI_ISL_419978,2.0,Victoria,2020-03-22,Australia,2020.2126466263719
EPI_ISL_419979,0.9143790409033733,Victoria,2020-03-22,Australia,2020.2126466263719
EPI_ISL_419987,1.5528752335059104,Victoria,2020-03-23,Australia,2020.2156169701082
EPI_ISL_419990,2.0,Victoria,2020-03-23,Australia,2020.2156169701082
EPI_ISL_419997,2.0,Victoria,2020-03-23,Australia,2020.2156169701082
EPI_ISL_419999,0.63685217111744796,Victoria,2020-03-23,Australia,2020.2156169701082
EPI_ISL_420000,2.0,Victoria,2020-03-23,Australia,2020.2156169701082
EPI_ISL_420001,2.0,Victoria,2020-03-23,Australia,2020.2156169701082
EPI_ISL_420012,2.0,Victoria,2020-03-24,Australia,2020.2185873138444
EPI_ISL_420013,0.46468250658320531,Victoria,2020-03-24,Australia,2020.2185873138444
EPI_ISL_420014,0.75456591173399945,Victoria,2020-03-24,Australia,2020.2185873138444
EPI_ISL_420016,0.67675183124668403,Victoria,2020-03-24,Australia,2020.2185873138444
EPI_ISL_420028,2.0,Virginia,2020-03-11,USA,2020.1799728452729
EPI_ISL_420030,2.0,Kinshasa,2020-03-21,Democratic Republic of the Congo,2020.2096762826357
EPI_ISL_420032,0.56769375523600596,Kinshasa,2020-03-22,Democratic Republic of the Congo,2020.2126466263719
EPI_ISL_420033,1.4986403488375986,Kinshasa,2020-03-22,Democratic Republic of the Congo,2020.2126466263719
EPI_ISL_420035,2.0,Kinshasa,2020-03-22,Democratic Republic of the Congo,2020.2126466263719
EPI_ISL_420036,1.824628858777638,Victoria,2020-03-21,Australia,2020.2096762826357
EPI_ISL_420040,2.0,Grand-Est,2020-03-12,France,2020.1829431890092
EPI_ISL_420042,2.0,Ile de France,2020-03-17,France,2020.1977949076906
EPI_ISL_420043,2.0,Ile de France,2020-03-18,France,2020.2007652514269
EPI_ISL_420045,0.71208157482299195,Grand-Est,2020-03-17,France,2020.1977949076906
EPI_ISL_420047,2.0,Ile de France,2020-03-17,France,2020.1977949076906
EPI_ISL_420049,2.0,Hauts de France,2020-03-19,France,2020.2037355951632
EPI_ISL_420052,0.46047324896598535,Ile de France,2020-03-20,France,2020.2067059388994
EPI_ISL_420053,1.3884478620842993,Hauts de France,2020-03-19,France,2020.2037355951632
EPI_ISL_420055,2.0,Grand-Est,2020-03-17,France,2020.1977949076906
EPI_ISL_420059,2.0,Ile de France,2020-03-21,France,2020.2096762826357
EPI_ISL_420064,0.54274733666855324,Ile de France,2020-03-23,France,2020.2156169701082
EPI_ISL_420069,2.0,Dakar,2020-03-17,Senegal,2020.1977949076906
EPI_ISL_420070,1.621614300302989,Dakar,2020-03-17,Senegal,2020.1977949076906
EPI_ISL_420072,1.3762909794783489,Mbour,2020-03-18,Senegal,2020.2007652514269
EPI_ISL_420073,1.4501341514629467,Dakar,2020-03-19,Senegal,2020.2037355951632
EPI_ISL_420074,1.4371828131419637,St-Louis,2020-03-20,Senegal,2020.2067059388994
EPI_ISL_420076,2.0,Dakar,2020-03-20,Senegal,2020.2067059388994
EPI_ISL_420077,1.2924269599155596,Dakar,2020-03-20,Senegal,2020.2067059388994
EPI_ISL_420078,1.2924269599155596,Thies,2020-03-20,Senegal,2020.2067059388994
EPI_ISL_420082,0.65661751672141233,,2020-03-19,Taiwan,2020.2037355951632
EPI_ISL_420083,0.89685814699238642,,2020-03-18,Taiwan,2020.2007652514269
EPI_ISL_420084,1.4854841736616564,,2020-03-21,Taiwan,2020.2096762826357
EPI_ISL_420085,9.9999999599758251e-07,,2020-03-20,Taiwan,2020.206705941132
EPI_ISL_420101,2.0,,2020-03-04,Singapore,2020.1591804391192
EPI_ISL_420102,1.0371870301160617,,2020-03-05,Singapore,2020.1621507828556
EPI_ISL_420103,2.0,,2020-03-05,Singapore,2020.1621507828556
EPI_ISL_420104,9.9999999599758632e-07,,2020-03-05,Singapore,2020.1621507850882
EPI_ISL_420105,2.0,,2020-03-06,Singapore,2020.1651211265919
EPI_ISL_420106,1.5905274305736257,,2020-03-06,Singapore,2020.1651211265919
EPI_ISL_420108,2.0,,2020-03-10,Singapore,2020.1770025015369
EPI_ISL_420109,2.0,,2020-03-11,Singapore,2020.1799728452729
EPI_ISL_420110,2.0,,2020-03-11,Singapore,2020.1799728452729
EPI_ISL_420111,2.0,,2020-03-12,Singapore,2020.1829431890092
EPI_ISL_420112,2.0,Comunitat Valenciana,2020-03-09,Spain,2020.1740321578006
EPI_ISL_420114,0.56962419190125224,Comunitat Valenciana,2020-03-09,Spain,2020.1740321578006
EPI_ISL_420115,0.28858352501624474,Comunitat Valenciana,2020-03-09,Spain,2020.1740321578006
EPI_ISL_420116,2.0,Comunitat Valenciana,2020-03-09,Spain,2020.1740321578006
EPI_ISL_420117,2.0,Comunitat Valenciana,2020-03-09,Spain,2020.1740321578006
EPI_ISL_420119,2.0,Comunitat Valenciana,2020-03-09,Spain,2020.1740321578006
EPI_ISL_420121,2.0,Comunitat Valenciana,2020-03-09,Spain,2020.1740321578006
EPI_ISL_420122,2.0,Comunitat Valenciana,2020-03-09,Spain,2020.1740321578006
EPI_ISL_420123,2.0,Comunitat Valenciana,2020-03-09,Spain,2020.1740321578006
EPI_ISL_420126,2.0,Comunitat Valenciana,2020-03-12,Spain,2020.1829431890092
EPI_ISL_420127,2.0,Comunitat Valenciana,2020-03-12,Spain,2020.1829431890092
EPI_ISL_420128,2.0,Comunitat Valenciana,2020-03-12,Spain,2020.1829431890092
EPI_ISL_420129,1.282879549466063,Comunitat Valenciana,2020-03-13,Spain,2020.1859135327456
EPI_ISL_420130,2.0,Comunitat Valenciana,2020-03-18,Spain,2020.2007652514269
EPI_ISL_420131,0.728562778307141,Comunitat Valenciana,2020-03-18,Spain,2020.2007652514269
EPI_ISL_420132,1.292341978690289,Comunitat Valenciana,2020-03-18,Spain,2020.2007652514269
EPI_ISL_420135,2.0,,2020-02-28,Norway,2020.1443287204379
EPI_ISL_420136,2.0,,2020-03-04,Norway,2020.1591804391192
EPI_ISL_420137,0.44063341033643549,,2020-03-08,Norway,2020.1710618140642
EPI_ISL_420139,0.52143688967354962,,2020-03-05,Norway,2020.1621507828556
EPI_ISL_420140,2.0,Tbilisi,2020-03-28,Georgia,2020.2304686887894
EPI_ISL_420141,0.53096101421078545,,2020-03-10,Norway,2020.1770025015369
EPI_ISL_420142,0.67010476894710669,Tbilisi,2020-03-30,Georgia,2020.2364093762619
EPI_ISL_420143,2.0,,2020-03-10,Norway,2020.1770025015369
EPI_ISL_420144,2.0,Tbilisi,2020-04-01,Georgia,2020.2423500637346
EPI_ISL_420145,2.0,,2020-03-09,Norway,2020.1740321578006
EPI_ISL_420146,2.0,,2020-03-11,Norway,2020.1799728452729
EPI_ISL_420147,2.0,,2020-03-10,Norway,2020.1770025015369
EPI_ISL_420150,9.9999999599758526e-07,,2020-03-09,Norway,2020.1740321600332
EPI_ISL_420151,2.0,,2020-03-17,Norway,2020.1977949076906
EPI_ISL_420152,2.0,,2020-03-17,Norway,2020.1977949076906
EPI_ISL_420153,1.4292975280326026,,2020-03-16,Norway,2020.1948245639542
EPI_ISL_420159,1.4923077965637683,South Yorkshire,2020-03-29,England,2020.2334390325257
EPI_ISL_420162,0.28429392437672629,South Yorkshire,2020-03-26,England,2020.2245280013169
EPI_ISL_420166,2.0,South Yorkshire,2020-03-25,England,2020.2215576575807
EPI_ISL_420169,0.42637216613142398,South Yorkshire,2020-03-25,England,2020.2215576575807
EPI_ISL_420177,0.56140614798241895,South Yorkshire,2020-03-15,England,2020.1918542202179
EPI_ISL_420179,1.5940875460129347,South Yorkshire,2020-03-27,England,2020.2274983450532
EPI_ISL_420188,2.0,South Yorkshire,2020-03-27,England,2020.2274983450532
EPI_ISL_420189,2.0,South Yorkshire,2020-03-27,England,2020.2274983450532
EPI_ISL_420191,1.5431519001435789,South Yorkshire,2020-03-27,England,2020.2274983450532
EPI_ISL_420193,0.63179612577348376,South Yorkshire,2020-03-28,England,2020.2304686887894
EPI_ISL_420197,1.8096339260041685,South Yorkshire,2020-03-28,England,2020.2304686887894
EPI_ISL_420199,1.0000000027804633e-06,South Yorkshire,2020-03-28,England,2020.230468691022
EPI_ISL_420202,2.0,South Yorkshire,2020-03-29,England,2020.2334390325257
EPI_ISL_420208,2.0,South Yorkshire,2020-03-28,England,2020.2304686887894
EPI_ISL_420210,2.0,South Yorkshire,2020-03-27,England,2020.2274983450532
EPI_ISL_420213,1.3304543545213816,South Yorkshire,2020-03-29,England,2020.2334390325257
EPI_ISL_420217,0.34151172821192549,South Yorkshire,2020-03-27,England,2020.2274983450532
EPI_ISL_420218,2.0,South Yorkshire,2020-03-27,England,2020.2274983450532
EPI_ISL_420221,0.40428551073687496,South Yorkshire,2020-03-29,England,2020.2334390325257
EPI_ISL_420224,2.0,South Yorkshire,2020-03-26,England,2020.2245280013169
EPI_ISL_420236,1.4593925038329374,South Yorkshire,2020-03-23,England,2020.2156169701082
EPI_ISL_420241,0.53309947686550441,South Yorkshire,2020-03-26,England,2020.2245280013169
EPI_ISL_420244,2.0,South Yorkshire,2020-03-26,England,2020.2245280013169
EPI_ISL_420248,1.7704323963698794,South Yorkshire,2020-03-25,England,2020.2215576575807
EPI_ISL_420254,2.0,South Yorkshire,2020-03-25,England,2020.2215576575807
EPI_ISL_420259,2.0,South Yorkshire,2020-03-24,England,2020.2185873138444
EPI_ISL_420267,2.0,South Yorkshire,2020-03-23,England,2020.2156169701082
EPI_ISL_420269,1.472495968186603,South Yorkshire,2020-03-23,England,2020.2156169701082
EPI_ISL_420270,1.0382988314897388,South Yorkshire,2020-03-22,England,2020.2126466263719
EPI_ISL_420276,9.999999959975859e-07,South Yorkshire,2020-03-21,England,2020.2096762848682
EPI_ISL_420277,9.999999959975859e-07,South Yorkshire,2020-03-21,England,2020.2096762848682
EPI_ISL_420278,9.9999999599758124e-07,South Yorkshire,2020-03-21,England,2020.2096762848682
EPI_ISL_420282,0.77062757429898432,South Yorkshire,2020-03-21,England,2020.2096762826357
EPI_ISL_420297,1.0324040080480326,New York,2020-03-18,USA,2020.2007652514269
EPI_ISL_420312,1.3763548004947683,,2020-03-18,Norway,2020.2007652514269
EPI_ISL_420313,1.4580870355295255,,2020-03-10,Norway,2020.1770025015369
EPI_ISL_420314,2.0,Brussel,2020-03-04,Belgium,2020.1591804391192
EPI_ISL_420315,2.0,Yernee-fraineux,2020-03-06,Belgium,2020.1651211265919
EPI_ISL_420318,1.0320456502999962,Arbre,2020-03-07,Belgium,2020.1680914703279
EPI_ISL_420319,9.9999999599758314e-07,Montigny-le-Tilleul,2020-03-04,Belgium,2020.1591804413517
EPI_ISL_420321,0.74138777300083225,Rixensart,2020-03-06,Belgium,2020.1651211265919
EPI_ISL_420322,1.1467045110319787,Elsene,2020-03-05,Belgium,2020.1621507828556
EPI_ISL_420327,2.0,Zonhoven,2020-03-07,Belgium,2020.1680914703279
EPI_ISL_420331,1.4283733501830034,Bree,2020-03-05,Belgium,2020.1621507828556
EPI_ISL_420334,9.9999999599758251e-07,Berloz,2020-03-05,Belgium,2020.1621507850882
EPI_ISL_420340,1.4633939994706604,Henri-chapelle,2020-03-06,Belgium,2020.1651211265919
EPI_ISL_420342,2.0,Temploux,2020-03-06,Belgium,2020.1651211265919
EPI_ISL_420344,1.4284431038667356,Havelange,2020-03-05,Belgium,2020.1621507828556
EPI_ISL_420348,2.0,Havre,2020-03-05,Belgium,2020.1621507828556
EPI_ISL_420353,1.3239853140144773,Stekene,2020-03-05,Belgium,2020.1621507828556
EPI_ISL_420355,0.46088755622987926,Ronse,2020-03-06,Belgium,2020.1651211265919
EPI_ISL_420361,0.90074856506436862,Villerot,2020-03-17,Belgium,2020.1977949076906
EPI_ISL_420363,1.0053361437031358,Watermaal-Bosvoorde,2020-03-20,Belgium,2020.2067059388994
EPI_ISL_420369,0.40860916189909713,La Louviere,2020-03-19,Belgium,2020.2037355951632
EPI_ISL_420370,1.0260646927457229,Namur,2020-03-19,Belgium,2020.2037355951632
EPI_ISL_420372,0.39535619321060023,Vorst,2020-03-23,Belgium,2020.2156169701082
EPI_ISL_420373,1.1655545460966938,Couillet,2020-03-23,Belgium,2020.2156169701082
EPI_ISL_420375,2.0,Tervuren,2020-03-24,Belgium,2020.2185873138444
EPI_ISL_420385,0.36831172295437675,Genappe,2020-03-25,Belgium,2020.2215576575807
EPI_ISL_420386,1.1655545460966938,Watermaal-Bosvoorde,2020-03-23,Belgium,2020.2156169701082
EPI_ISL_420389,2.0,Mons,2020-03-24,Belgium,2020.2185873138444
EPI_ISL_420390,2.0,Mons,2020-03-24,Belgium,2020.2185873138444
EPI_ISL_420391,0.53035877094370187,Quaregnon,2020-03-24,Belgium,2020.2185873138444
EPI_ISL_420393,2.0,Bierbeek,2020-03-24,Belgium,2020.2185873138444
EPI_ISL_420394,1.0856143926272743,Sint-Pieter-Woluwe,2020-03-25,Belgium,2020.2215576575807
EPI_ISL_420396,2.0,Colfontaine,2020-03-23,Belgium,2020.2156169701082
EPI_ISL_420397,2.0,Ukkel,2020-03-23,Belgium,2020.2156169701082
EPI_ISL_420399,2.0,Zoutleeuw,2020-03-24,Belgium,2020.2185873138444
EPI_ISL_420402,0.6566018061707326,Zolder,2020-03-25,Belgium,2020.2215576575807
EPI_ISL_420404,2.0,Quaregnon,2020-03-25,Belgium,2020.2215576575807
EPI_ISL_420406,2.0,Confontaine,2020-03-24,Belgium,2020.2185873138444
EPI_ISL_420410,2.0,Huldenberg,2020-03-25,Belgium,2020.2215576575807
EPI_ISL_420420,2.0,Forchies-la-marche,2020-03-24,Belgium,2020.2185873138444
EPI_ISL_420422,1.9482803859835172,Tielt-Winge,2020-03-25,Belgium,2020.2215576575807
EPI_ISL_420423,1.7629159795385545,Soignies,2020-03-25,Belgium,2020.2215576575807
EPI_ISL_420424,2.0,Mons,2020-03-24,Belgium,2020.2185873138444
EPI_ISL_420427,2.0,Boussu,2020-03-24,Belgium,2020.2185873138444
EPI_ISL_420430,2.0,Cuesmes,2020-03-24,Belgium,2020.2185873138444
EPI_ISL_420432,2.0,Helden,2020-03-23,Belgium,2020.2156169701082
EPI_ISL_420433,2.0,Fontaine-l Eveque,2020-03-24,Belgium,2020.2185873138444
EPI_ISL_420434,0.70841838836860538,Tertre,2020-03-24,Belgium,2020.2185873138444
EPI_ISL_420439,2.0,Quaregnon,2020-03-25,Belgium,2020.2215576575807
EPI_ISL_420441,0.39514294378778086,Sint-Genesius-Rode,2020-03-06,Belgium,2020.1651211265919
EPI_ISL_420443,1.1294634228785854,Hasselt,2020-03-04,Belgium,2020.1591804391192
EPI_ISL_420447,1.4801685862260954,Dendermonde,2020-03-04,Belgium,2020.1591804391192
EPI_ISL_420452,0.67731571158588755,Watermaal-Bosvoorde,2020-03-09,Belgium,2020.1740321578006
EPI_ISL_420453,0.75637126470995852,Wevelgem,2020-03-05,Belgium,2020.1621507828556
EPI_ISL_420477,0.98070380505529231,England,2020-03-18,United Kingdom,2020.2007652514269
EPI_ISL_420532,2.0,Western Australia,2020-03-13,Australia,2020.1859135327456
EPI_ISL_420534,0.24373688800753568,Western Australia,2020-03-04,Australia,2020.1591804391192
EPI_ISL_420537,0.3388537085669121,Western Australia,2020-03-13,Australia,2020.1859135327456
EPI_ISL_420538,0.81977557272059098,Western Australia,2020-03-14,Australia,2020.1888838764819
EPI_ISL_420543,0.38793893430647985,,2020-03-03,India,2020.1562100953829
EPI_ISL_420544,0.47189436843196997,,2020-01-01,India,2019.9720487837349
EPI_ISL_420545,1.2233742994647596,,2020-03-03,India,2020.1562100953829
EPI_ISL_420546,0.47189436843196997,,2020-01-01,India,2019.9720487837349
EPI_ISL_420547,2.0,,2020-03-03,India,2020.1562100953829
EPI_ISL_420548,0.23598778668776998,,2020-01-01,India,2019.9720487837349
EPI_ISL_420549,2.0,,2020-03-03,India,2020.1562100953829
EPI_ISL_420550,0.23598778668776998,,2020-01-01,India,2019.9720487837349
EPI_ISL_420551,2.0,,2020-03-03,India,2020.1562100953829
EPI_ISL_420552,0.23598778668776998,,2020-01-01,India,2019.9720487837349
EPI_ISL_420553,1.2232542327249956,,2020-03-03,India,2020.1562100953829
EPI_ISL_420554,0.23907100734532011,,2020-01-01,India,2019.9720487837349
EPI_ISL_420555,2.0,,2020-03-03,India,2020.1562100953829
EPI_ISL_420556,0.20814114421738344,,2020-01-01,India,2019.9720487837349
EPI_ISL_420563,2.0,Teramo,2020-03-18,Italy,2020.2007652514269
EPI_ISL_420564,2.0,Castel di Sangro,2020-03-19,Italy,2020.2037355951632
EPI_ISL_420565,0.43714446224714532,Abruzzo,2020-03-19,Italy,2020.2037355951632
EPI_ISL_420566,0.34904279541095312,Abruzzo,2020-03-19,Italy,2020.2037355951632
EPI_ISL_420567,2.0,Abruzzo,2020-03-21,Italy,2020.2096762826357
EPI_ISL_420568,1.0021833423928572,Abruzzo,2020-03-23,Italy,2020.2156169701082
EPI_ISL_420569,2.0,Abruzzo,2020-03-23,Italy,2020.2156169701082
EPI_ISL_420583,2.0,Abruzzo,2020-03-23,Italy,2020.2156169701082
EPI_ISL_420587,2.0,New York,2020-03-18,USA,2020.2007652514269
EPI_ISL_420605,2.0,ARA,2020-03-22,France,2020.2126466263719
EPI_ISL_420607,0.41810361271149349,ARA,2020-03-23,France,2020.2156169701082
EPI_ISL_420610,0.74067746676162627,ARA,2020-03-23,France,2020.2156169701082
EPI_ISL_420611,2.0,ARA,2020-03-23,France,2020.2156169701082
EPI_ISL_420612,2.0,ARA,2020-03-23,France,2020.2156169701082
EPI_ISL_420615,1.0183445066463026,ARA,2020-03-23,France,2020.2156169701082
EPI_ISL_420616,1.4620072313839967,ARA,2020-03-23,France,2020.2156169701082
EPI_ISL_420618,1.7276174321909106,ARA,2020-03-23,France,2020.2156169701082
EPI_ISL_420620,2.0,ARA,2020-03-23,France,2020.2156169701082
EPI_ISL_420622,2.0,ARA,2020-03-24,France,2020.2185873138444
EPI_ISL_420624,2.0,ARA,2020-03-24,France,2020.2185873138444
EPI_ISL_420625,0.99251074474121825,ARA,2020-03-24,France,2020.2185873138444
EPI_ISL_420722,2.0,England,2020-03-28,United Kingdom,2020.2304686887894
EPI_ISL_420728,2.0,England,2020-03-28,United Kingdom,2020.2304686887894
EPI_ISL_420729,1.8000713327311164,England,2020-03-28,United Kingdom,2020.2304686887894
EPI_ISL_420734,2.0,England,2020-03-27,United Kingdom,2020.2274983450532
EPI_ISL_420745,0.78165399518722578,England,2020-03-28,United Kingdom,2020.2304686887894
EPI_ISL_420746,1.5012577024649945,England,2020-03-25,United Kingdom,2020.2215576575807
EPI_ISL_420767,2.0,England,2020-03-30,United Kingdom,2020.2364093762619
EPI_ISL_420784,2.0,Arizona,2020-03-02,USA,2020.1532397516469
EPI_ISL_420795,2.0,Rhode Island,2020-03-01,USA,2020.1502694079104
EPI_ISL_420796,1.4762336818194535,Texas,2020-02-29,USA,2020.1472990641741
EPI_ISL_420838,2.0,Kinshasa,2020-03-22,Democratic Republic of the Congo,2020.2126466263719
EPI_ISL_420841,0.18615153768136944,Sud Kivu,2020-03-22,Democratic Republic of the Congo,2020.2126466263719
EPI_ISL_420844,0.30412817271194692,Kinshasa,2020-03-01,Democratic Republic of the Congo,2020.1502694079104
EPI_ISL_420845,1.1205905596495132,Kinshasa,2020-03-26,Democratic Republic of the Congo,2020.2245280013169
EPI_ISL_420846,0.30412817271194692,Kinshasa,2020-03-01,Democratic Republic of the Congo,2020.1502694079104
EPI_ISL_420847,1.2168684578142694,,2020-03-26,Democratic Republic of the Congo,2020.2245280013169
EPI_ISL_420849,2.0,Kinshasa,2020-03-28,Democratic Republic of the Congo,2020.2304686887894
EPI_ISL_420851,0.29213916431778475,Kinshasa,2020-03-25,Democratic Republic of the Congo,2020.2215576575807
EPI_ISL_420852,2.0,Kinshasa,2020-03-26,Democratic Republic of the Congo,2020.2245280013169
EPI_ISL_420854,2.0,Kinshasa,2020-03-25,Democratic Republic of the Congo,2020.2215576575807
EPI_ISL_420855,9.9999999599758357e-07,Victoria,2020-03-23,Australia,2020.2156169723407
EPI_ISL_420876,0.77430988597050654,Victoria,2020-03-24,Australia,2020.2185873138444
EPI_ISL_420889,1.5343130666414109,,2020-02-14,Japan,2020.1027439081302
EPI_ISL_420890,0.79435111700838235,,2020-03-09,Japan,2020.1740321578006
EPI_ISL_420899,1.1876656184057499,Munich,2020-03-11,Germany,2020.1799728452729
EPI_ISL_420901,0.54237622372748295,Munich,2020-03-12,Germany,2020.1829431890092
EPI_ISL_420902,0.63699049035557531,Munich,2020-03-13,Germany,2020.1859135327456
EPI_ISL_420903,0.87941871321489251,Munich,2020-03-14,Germany,2020.1888838764819
EPI_ISL_420906,2.0,Munich,2020-03-16,Germany,2020.1948245639542
EPI_ISL_420907,2.0,Munich,2020-03-16,Germany,2020.1948245639542
EPI_ISL_420912,2.0,Munich,2020-03-21,Germany,2020.2096762826357
EPI_ISL_420994,2.0,Wales,2020-03-23,United Kingdom,2020.2156169701082
EPI_ISL_421172,0.61417771140842348,Madrid,2020-03-09,Spain,2020.1740321578006
EPI_ISL_421173,0.30762054695692065,Madrid,2020-03-08,Spain,2020.1710618140642
EPI_ISL_421174,0.96759252533521545,Madrid,2020-03-29,Spain,2020.2334390325257
EPI_ISL_421175,0.64791391375735785,Madrid,2020-03-29,Spain,2020.2334390325257
EPI_ISL_421176,2.0,Madrid,2020-03-27,Spain,2020.2274983450532
EPI_ISL_421177,1.2691301011962171,Madrid,2020-03-27,Spain,2020.2274983450532
EPI_ISL_421178,0.32807685919970153,Madrid,2020-03-27,Spain,2020.2274983450532
EPI_ISL_421179,1.8400040130109463,Madrid,2020-03-27,Spain,2020.2274983450532
EPI_ISL_421180,0.81377373977380141,Madrid,2020-03-27,Spain,2020.2274983450532
EPI_ISL_421182,2.0,Liège,2020-03-30,Belgium,2020.2364093762619
EPI_ISL_421186,2.0,Liège,2020-03-30,Belgium,2020.2364093762619
EPI_ISL_421188,0.63393288399912207,Liège,2020-03-30,Belgium,2020.2364093762619
EPI_ISL_421192,2.0,Liège,2020-03-30,Belgium,2020.2364093762619
EPI_ISL_421194,0.34871914478339489,Liège,2020-03-30,Belgium,2020.2364093762619
EPI_ISL_421200,0.80027938666995968,Liège,2020-03-31,Belgium,2020.2393797199984
EPI_ISL_421202,2.0,Liège,2020-03-30,Belgium,2020.2364093762619
EPI_ISL_421203,2.0,Liège,2020-03-30,Belgium,2020.2364093762619
EPI_ISL_421204,2.0,Liège,2020-03-31,Belgium,2020.2393797199984
EPI_ISL_421205,0.82126391970037727,Liège,2020-03-31,Belgium,2020.2393797199984
EPI_ISL_421210,1.071757318332178,Liège,2020-03-31,Belgium,2020.2393797199984
EPI_ISL_421221,0.275070437002289,Hangzhou,2020-03-15,China,2020.1918542202179
EPI_ISL_421222,2.0,Hangzhou,2020-03-14,China,2020.1888838764819
EPI_ISL_421226,2.0,Hangzhou,2020-01-22,China,2020.0344260021964
EPI_ISL_421227,2.0,Hangzhou,2020-01-21,China,2020.0314556584601
EPI_ISL_421229,2.0,Hangzhou,2020-01-21,China,2020.0314556584601
EPI_ISL_421230,2.0,Hangzhou,2020-01-21,China,2020.0314556584601
EPI_ISL_421232,2.0,Hangzhou,2020-01-21,China,2020.0314556584601
EPI_ISL_421239,1.1626949070200476,Jiangxi,2020-01-26,China,2020.0463073771414
