,Branch length stretch,date,location,numdate
EPI_ISL_438126,9.9999999596704274e-07,2020-04-02,Austria,2020.2664607186773
EPI_ISL_438127,2.0,2020-04-05,Austria,2020.274367435597
EPI_ISL_438128,2.0,2020-04-07,Austria,2020.279638581176
EPI_ISL_438180,0.47719962571574359,2020-04-18,USA,2020.3086298818605
EPI_ISL_438947,1.3147847148361413,2020-04-06,Japan,2020.2770030083866
EPI_ISL_438948,1.3147847148361413,2020-04-06,Japan,2020.2770030083866
EPI_ISL_438949,1.3147847148361413,2020-04-06,Japan,2020.2770030083866
EPI_ISL_438951,1.3147847148361413,2020-04-06,Japan,2020.2770030083866
EPI_ISL_438952,1.3147847148361413,2020-04-06,Japan,2020.2770030083866
EPI_ISL_438953,1.3147847148361413,2020-04-06,Japan,2020.2770030083866
EPI_ISL_438955,2.0,2020-04-08,Japan,2020.2822741539655
EPI_ISL_438956,2.0,2020-04-09,Japan,2020.2849097267551
EPI_ISL_438958,0.20262088676455725,2020-04-10,Japan,2020.2875452995445
EPI_ISL_438959,0.20256729692983377,2020-04-10,Japan,2020.2875452995445
EPI_ISL_438965,0.60995145085721447,2020-04-14,Japan,2020.2980875907024
EPI_ISL_438966,1.5483927452147954,2020-04-16,Japan,2020.3033587362816
EPI_ISL_438967,1.1912684269312823,2020-04-16,Japan,2020.3033587362816
EPI_ISL_438969,1.3194129922335689,2020-04-22,Japan,2020.3191721730184
EPI_ISL_438970,1.5711648505053939,2020-03-25,Japan,2020.2453761349127
EPI_ISL_438971,0.9677670099545802,2020-04-24,Japan,2020.3244433185976
EPI_ISL_438972,0.74139853190205485,2020-03-27,Japan,2020.2506472804914
EPI_ISL_439363,2.0,2020-05-01,United Kingdom,2020.342892328124
EPI_ISL_440341,0.4302214362242589,2020-03-18,United Kingdom,2020.2269271253861
EPI_ISL_442049,0.65193900239557745,2020-04-06,United Kingdom,2020.2770030083866
EPI_ISL_443188,1.6736344389738123,2020-03-18,Singapore,2020.2269271253861
EPI_ISL_443212,0.78171034165739517,2020-04-08,Singapore,2020.2822741539655
EPI_ISL_443213,2.0,2020-04-08,Singapore,2020.2822741539655
EPI_ISL_443215,0.93307602617595342,2020-03-18,Singapore,2020.2269271253861
EPI_ISL_443216,2.0,2020-03-19,Singapore,2020.2295626981756
EPI_ISL_443223,2.0,2020-03-20,Singapore,2020.2321982709652
EPI_ISL_443227,2.0,2020-03-16,Singapore,2020.2216559798071
EPI_ISL_443230,0.87007973583839426,2020-03-17,Singapore,2020.2242915525967
EPI_ISL_443232,1.6519242073717695,2020-03-17,Singapore,2020.2242915525967
EPI_ISL_443244,2.0,2020-04-08,Singapore,2020.2822741539655
EPI_ISL_443253,0.96866272711273516,2020-04-04,USA,2020.2717318628077
EPI_ISL_443258,0.84413141539035008,2020-04-02,France,2020.2664607172285
EPI_ISL_443260,0.41685521073208404,2020-04-02,France,2020.2664607172285
EPI_ISL_443261,0.85873270880058983,2020-04-03,France,2020.2690962900181
EPI_ISL_443279,0.52377816785931097,2020-04-01,France,2020.2638251444391
EPI_ISL_443284,1.1541730816797353,2020-04-02,France,2020.2664607172285
EPI_ISL_443285,0.83709540440220709,2020-04-02,France,2020.2664607172285
EPI_ISL_443291,0.8478165584873204,2020-04-02,France,2020.2664607172285
EPI_ISL_443292,1.2745892794176419,2020-04-03,France,2020.2690962900181
EPI_ISL_443294,2.0,2020-04-06,France,2020.2770030083866
EPI_ISL_443302,1.0002992529846124,2020-03-23,France,2020.2401049893335
EPI_ISL_443303,0.82005869676155618,2020-04-09,France,2020.2849097267551
EPI_ISL_443305,0.36157589985094413,2020-04-13,France,2020.295452017913
EPI_ISL_443306,0.50371443341606859,2020-04-02,France,2020.2664607172285
EPI_ISL_443307,0.54354983502188503,2020-04-09,France,2020.2849097267551
EPI_ISL_443314,1.5114588159905993,2020-04-14,France,2020.2980875907024
EPI_ISL_443315,2.0,2020-04-02,France,2020.2664607172285
EPI_ISL_444274,0.47375358417716085,2020-02-29,Taiwan,2020.1794868151751
EPI_ISL_444277,0.27530518451550179,2020-03-20,Taiwan,2020.2321982709652
EPI_ISL_444432,2.0,2020-04-20,United Kingdom,2020.3139010274397
EPI_ISL_444474,1.0497886776161878,2020-04-29,India,2020.337621182545
EPI_ISL_444480,0.64046446597475981,2020-04-30,India,2020.3402567553346
EPI_ISL_444493,2.0,2020-03-13,Uruguay,2020.2137492614388
EPI_ISL_444735,1.2175308602546766,2020-04-02,USA,2020.2664607172285
EPI_ISL_444835,9.9999999596698154e-07,2020-03-09,Denmark,2020.2032069717295
EPI_ISL_444841,2.0,2020-03-10,Denmark,2020.20584254307
EPI_ISL_444849,2.0,2020-04-03,Denmark,2020.2690962900181
EPI_ISL_444885,0.50225142235145048,2020-03-28,Denmark,2020.2532828532812
EPI_ISL_444911,2.0,2020-03-30,Denmark,2020.25855399886
EPI_ISL_444929,2.0,2020-03-30,Denmark,2020.25855399886
EPI_ISL_444954,0.22850460987309287,2020-03-31,Denmark,2020.2611895716498
EPI_ISL_444967,2.0,2020-03-30,Denmark,2020.25855399886
EPI_ISL_444969,2.0,2020-04-16,China,2020.3033587362816
EPI_ISL_444972,1.3137330902686992,2020-04-05,Spain,2020.274367435597
EPI_ISL_444973,2.0,2020-04-06,Spain,2020.2770030083866
EPI_ISL_444974,1.7727317685312605,2020-04-06,Spain,2020.2770030083866
EPI_ISL_444975,0.69599502944120217,2020-04-10,Spain,2020.2875452995445
EPI_ISL_444989,1.577199984321227,2020-03-28,Spain,2020.2532828532812
EPI_ISL_445055,0.49525158171453521,2020-04-22,Luxembourg,2020.3191721730184
EPI_ISL_445057,0.76947215111656697,2020-04-23,Luxembourg,2020.3218077458082
EPI_ISL_445067,0.78786779380602601,2020-04-21,Luxembourg,2020.316536600229
EPI_ISL_445071,2.0,2020-04-23,Luxembourg,2020.3218077458082
EPI_ISL_445075,0.47218771451212982,2020-05-08,Luxembourg,2020.3613413376506
EPI_ISL_445085,2.0,2020-04-02,Colombia,2020.2664607172285
EPI_ISL_445183,1.468632532435671,2020-03-23,Japan,2020.2401049893335
EPI_ISL_445214,0.27515312559685706,2020-04-28,Bangladesh,2020.3349856097554
EPI_ISL_445216,0.84294146996945607,2020-04-28,Bangladesh,2020.3349856097554
EPI_ISL_445220,0.70231522636448207,2020-04-30,Romania,2020.3402567553346
EPI_ISL_445227,2.0,2020-04-01,Sweden,2020.2638251444391
EPI_ISL_445234,0.7518444083609197,2020-04-20,Sweden,2020.3139010274397
EPI_ISL_445235,0.63437761567029438,2020-04-20,Sweden,2020.3139010274397
EPI_ISL_445236,2.0,2020-04-21,Sweden,2020.316536600229
EPI_ISL_445237,1.5506208398355001,2020-04-21,Sweden,2020.316536600229
EPI_ISL_445238,2.0,2020-04-20,Sweden,2020.3139010274397
EPI_ISL_445239,1.5070825669753052,2020-04-19,Sweden,2020.3112654546501
EPI_ISL_445240,0.3039571773047462,2020-04-22,Sweden,2020.3191721730184
EPI_ISL_445242,1.0656315360345741,2020-04-22,Sweden,2020.3191721730184
EPI_ISL_445243,9.9999999596706476e-07,2020-04-30,Romania,2020.3402567567834
EPI_ISL_445244,0.45323179742553049,2020-04-25,Bangladesh,2020.3270788913869
EPI_ISL_445251,0.25976329524102892,2020-03-10,Chile,2020.20584254307
EPI_ISL_445252,0.19826386925112038,2020-03-09,Chile,2020.2032069702807
EPI_ISL_445263,0.4902998033779582,2020-03-11,Chile,2020.2084781158596
EPI_ISL_445267,0.9299755957614545,2020-03-12,Chile,2020.211113688649
EPI_ISL_445276,0.1464783007951756,2020-03-15,Chile,2020.2190204070175
EPI_ISL_445283,0.6107596549242037,2020-03-19,Chile,2020.2295626981756
EPI_ISL_445284,2.0,2020-03-19,Chile,2020.2295626981756
EPI_ISL_445295,0.72679767289311592,2020-03-21,Chile,2020.2348338437546
EPI_ISL_445317,2.0,2020-03-17,Chile,2020.2242915525967
EPI_ISL_445323,1.3167414327985669,2020-03-16,Chile,2020.2216559798071
EPI_ISL_445328,2.0,2020-03-23,Chile,2020.2401049893335
EPI_ISL_445329,0.37035927858168793,2020-03-23,Chile,2020.2401049893335
EPI_ISL_445332,0.65727413503815868,2020-03-11,Chile,2020.2084781158596
EPI_ISL_445334,0.92016579332624926,2020-03-29,Chile,2020.2559184260706
EPI_ISL_445343,1.2876697410722238,2020-03-25,Chile,2020.2453761349127
EPI_ISL_445349,0.65500936073659666,2020-04-01,Chile,2020.2638251444391
EPI_ISL_445350,1.6209828686335084,2020-04-01,Chile,2020.2638251444391
EPI_ISL_445351,2.0,2020-04-02,Chile,2020.2664607172285
EPI_ISL_445352,0.65501569459737763,2020-04-01,Chile,2020.2638251444391
EPI_ISL_445353,0.83615831176338329,2020-04-02,Chile,2020.2664607172285
EPI_ISL_445354,0.7261967492543987,2020-04-02,Chile,2020.2664607172285
EPI_ISL_445357,9.9999999596706243e-07,2020-03-12,Chile,2020.2111136900978
EPI_ISL_445358,0.48848970089586735,2020-03-13,Chile,2020.2137492614388
EPI_ISL_445368,0.37849513688962932,2020-03-22,Chile,2020.2374694165442
EPI_ISL_445369,1.2546870951306714,2020-04-06,Chile,2020.2770030083866
EPI_ISL_445370,0.24672417620836198,2020-04-05,Chile,2020.274367435597
EPI_ISL_445371,1.5771938482048999,2020-03-28,Chile,2020.2532828532812
EPI_ISL_445373,1.1258909876438823,2020-04-03,Chile,2020.2690962900181
EPI_ISL_445374,0.24929463062543986,2020-04-04,Chile,2020.2717318628077
EPI_ISL_445375,1.4682449978871359,2020-04-04,Chile,2020.2717318628077
EPI_ISL_445376,0.58071847697324896,2020-04-04,Chile,2020.2717318628077
EPI_ISL_445377,2.0,2020-04-05,Chile,2020.274367435597
EPI_ISL_445378,2.0,2020-04-04,Chile,2020.2717318628077
EPI_ISL_445379,1.0226261344291143,2020-04-06,Chile,2020.2770030083866
EPI_ISL_447019,9.9999999596697391e-07,2020-04-01,Thailand,2020.2638251458879
EPI_ISL_447020,2.0,2020-04-01,Thailand,2020.2638251444391
EPI_ISL_447025,1.8191644607492834,2020-04-02,Thailand,2020.2664607172285
EPI_ISL_447026,0.99634749331457551,2020-04-03,Thailand,2020.2690962900181
EPI_ISL_447038,2.0,2020-05-03,India,2020.3481634737029
EPI_ISL_447054,9.9999999596706476e-07,2020-04-30,Romania,2020.3402567567834
EPI_ISL_447055,0.35046093748242746,2020-04-29,Georgia,2020.337621182545
EPI_ISL_447056,0.13460368542051254,2020-04-29,Georgia,2020.337621182545
EPI_ISL_447140,2.0,2020-04-18,Belgium,2020.3086298818605
EPI_ISL_447153,0.84760751946441371,2020-04-18,Belgium,2020.3086298818605
EPI_ISL_447155,9.9999999596708932e-07,2020-04-18,Belgium,2020.3086298833093
EPI_ISL_447232,9.9999999596782264e-07,2020-04-23,Democratic Republic of the Congo,2020.3218077472568
EPI_ISL_447235,9.9999999596782264e-07,2020-04-23,Democratic Republic of the Congo,2020.3218077472568
EPI_ISL_447236,1.0842677105567262,2020-04-24,Democratic Republic of the Congo,2020.3244433185976
EPI_ISL_447240,0.91489686559743932,2020-04-24,Democratic Republic of the Congo,2020.3244433185976
EPI_ISL_447248,2.0,2020-04-25,Democratic Republic of the Congo,2020.3270788913869
EPI_ISL_447252,0.27248801546410445,2020-02-25,Taiwan,2020.1689445240172
EPI_ISL_447253,1.4647600505464506,2020-03-11,Taiwan,2020.2084781158596
EPI_ISL_447271,0.89734271175385272,2020-03-25,Israel,2020.2453761349127
EPI_ISL_447283,0.69300436839786261,2020-03-28,Israel,2020.2532828532812
EPI_ISL_447287,2.0,2020-03-26,Israel,2020.2480117077021
EPI_ISL_447290,1.2840550243526314,2020-03-26,Israel,2020.2480117077021
EPI_ISL_447291,2.0,2020-03-26,Israel,2020.2480117077021
EPI_ISL_447294,1.0438070791283784,2020-03-25,Israel,2020.2453761349127
EPI_ISL_447297,2.0,2020-03-24,Israel,2020.2427405621231
EPI_ISL_447313,0.88045419353224275,2020-04-05,Israel,2020.274367435597
EPI_ISL_447338,0.53007357771227226,2020-04-16,Israel,2020.3033587362816
EPI_ISL_447347,0.82238297707680086,2020-04-15,Israel,2020.3007231634922
EPI_ISL_447372,1.4345004785593591,2020-04-01,Israel,2020.2638251444391
EPI_ISL_447374,0.72563729103303154,2020-04-01,Israel,2020.2638251444391
EPI_ISL_447384,0.74357995544787459,2020-03-31,Israel,2020.2611895716498
EPI_ISL_447389,0.53685679965796551,2020-03-29,Israel,2020.2559184260706
EPI_ISL_447401,0.42813242599555285,2020-04-02,Israel,2020.2664607172285
EPI_ISL_447402,0.74111368586012338,2020-04-02,Israel,2020.2664607172285
EPI_ISL_447426,0.5807098644038865,2020-04-03,Israel,2020.2690962900181
EPI_ISL_447434,0.8552706817617699,2020-04-03,Israel,2020.2690962900181
EPI_ISL_447438,2.0,2020-04-03,Israel,2020.2690962900181
EPI_ISL_447443,0.90333542340239459,2020-03-30,Israel,2020.25855399886
EPI_ISL_447444,0.83623600565446066,2020-03-30,Israel,2020.25855399886
EPI_ISL_447453,2.0,2020-04-21,Israel,2020.316536600229
EPI_ISL_447455,2.0,2020-04-20,Israel,2020.3139010274397
EPI_ISL_447461,2.0,2020-04-17,Israel,2020.3059943090709
EPI_ISL_447463,0.97604222497044524,2020-04-16,Israel,2020.3033587362816
EPI_ISL_447467,2.0,2020-04-15,Israel,2020.3007231634922
EPI_ISL_447519,2.0,2020-04-01,Spain,2020.2638251444391
EPI_ISL_447520,2.0,2020-04-01,Spain,2020.2638251444391
EPI_ISL_447523,1.6641626409766297,2020-04-01,Spain,2020.2638251444391
EPI_ISL_447539,1.1364095505687088,2020-05-05,India,2020.3534346192821
EPI_ISL_447547,2.0,2020-04-28,India,2020.3349856097554
EPI_ISL_447571,2.0,2020-04-01,India,2020.2638251444391
EPI_ISL_447583,1.5822387898556156,2020-04-16,India,2020.3033587362816
EPI_ISL_447592,0.22841844059117417,2020-03-29,Taiwan,2020.2559184260706
EPI_ISL_447593,0.69464799700385882,2020-04-01,Taiwan,2020.2638251444391
EPI_ISL_447620,0.78907203437177298,2020-03-30,Taiwan,2020.25855399886
EPI_ISL_447621,2.0,2020-04-13,Taiwan,2020.295452017913
EPI_ISL_447622,2.0,2020-04-27,Taiwan,2020.3323500369661
EPI_ISL_447638,2.0,2020-03-13,Greece,2020.2137492614388
EPI_ISL_447646,2.0,2020-03-10,Greece,2020.20584254307
EPI_ISL_447647,2.0,2020-03-10,Greece,2020.20584254307
EPI_ISL_447649,2.0,2020-03-11,Greece,2020.2084781158596
EPI_ISL_447651,2.0,2020-03-09,Greece,2020.2032069702807
EPI_ISL_447743,0.57437729870534471,2020-03-28,Colombia,2020.2532828532812
EPI_ISL_447746,1.35256748592239,2020-03-28,Colombia,2020.2532828532812
EPI_ISL_447748,0.80056353579852868,2020-03-29,Colombia,2020.2559184260706
EPI_ISL_447756,2.0,2020-03-31,Colombia,2020.2611895716498
EPI_ISL_447757,0.91083977292061147,2020-03-31,Colombia,2020.2611895716498
EPI_ISL_447759,2.0,2020-03-31,Colombia,2020.2611895716498
EPI_ISL_447763,2.0,2020-03-31,Colombia,2020.2611895716498
EPI_ISL_447766,2.0,2020-04-01,Colombia,2020.2638251444391
EPI_ISL_447767,1.0828225778174634,2020-04-01,Colombia,2020.2638251444391
EPI_ISL_447768,2.0,2020-03-31,Colombia,2020.2611895716498
EPI_ISL_447769,1.0517643433253512,2020-04-01,Colombia,2020.2638251444391
EPI_ISL_447771,2.0,2020-04-01,Colombia,2020.2638251444391
EPI_ISL_447793,2.0,2020-04-03,Colombia,2020.2690962900181
EPI_ISL_447795,1.1978195411366643,2020-04-04,Colombia,2020.2717318628077
EPI_ISL_447796,2.0,2020-04-04,Colombia,2020.2717318628077
EPI_ISL_447802,2.0,2020-04-04,Colombia,2020.2717318628077
EPI_ISL_447804,1.3432080686166858,2020-04-04,Colombia,2020.2717318628077
EPI_ISL_447806,0.87474691999403531,2020-04-04,Colombia,2020.2717318628077
EPI_ISL_447812,2.0,2020-04-05,Colombia,2020.274367435597
EPI_ISL_447813,0.76192323353782432,2020-04-05,Colombia,2020.274367435597
EPI_ISL_447836,0.8859054985004674,2020-03-16,Greece,2020.2216559798071
EPI_ISL_447837,2.0,2020-03-20,Norway,2020.2321982709652
EPI_ISL_447866,0.26992978728237521,2020-04-14,India,2020.2980875907024
EPI_ISL_447904,0.43677697444278329,2020-05-11,Bangladesh,2020.3692480560192
EPI_ISL_447911,2.0,2020-01-24,Thailand,2020.0846061947532
EPI_ISL_447912,2.0,2020-01-25,Thailand,2020.0872417675428
EPI_ISL_447913,2.0,2020-01-31,Thailand,2020.1030552042796
EPI_ISL_447914,2.0,2020-01-25,Thailand,2020.0872417675428
EPI_ISL_447915,9.9999999596786626e-07,2020-01-26,Thailand,2020.0898773417809
EPI_ISL_447916,0.85488576381325043,2020-01-29,Thailand,2020.0977840587007
EPI_ISL_447917,9.9999999596786626e-07,2020-01-29,Thailand,2020.0977840601495
EPI_ISL_447918,0.83084495897306232,2020-02-01,Thailand,2020.1056907770692
EPI_ISL_447919,0.65100782029078375,2020-02-04,Thailand,2020.1135974954377
EPI_ISL_447920,1.4158749258274477,2020-02-25,Thailand,2020.1689445240172
EPI_ISL_447921,1.6256289238146064,2020-03-13,Thailand,2020.2137492614388
EPI_ISL_448068,0.84706856896590121,2020-05-05,United Kingdom,2020.3534346192821
EPI_ISL_448209,2.0,2020-04-22,United Kingdom,2020.3191721730184
EPI_ISL_448307,2.0,2020-04-12,United Kingdom,2020.2928164451237
EPI_ISL_448313,2.0,2020-04-22,United Kingdom,2020.3191721730184
EPI_ISL_448458,2.0,2020-04-05,United Kingdom,2020.274367435597
EPI_ISL_448790,1.3285732428181563,2020-04-08,United Kingdom,2020.2822741539655
EPI_ISL_449070,1.1959930345167273,2020-05-04,United Kingdom,2020.3507990464925
EPI_ISL_449791,0.86610097705881595,2020-04-04,Norway,2020.2717318628077
EPI_ISL_449792,2.0,2020-04-05,Norway,2020.274367435597
EPI_ISL_449793,0.3628876493612041,2020-04-02,Norway,2020.2664607172285
EPI_ISL_449794,2.0,2020-04-02,Norway,2020.2664607172285
EPI_ISL_449880,2.0,2020-04-07,USA,2020.279638581176
EPI_ISL_450186,2.0,2020-04-07,Jordan,2020.279638581176
EPI_ISL_450187,2.0,2020-04-08,Jordan,2020.2822741539655
EPI_ISL_450188,2.0,2020-04-06,Jordan,2020.2770030083866
EPI_ISL_450196,0.44022888712636565,2020-01-23,Thailand,2020.0819706219636
EPI_ISL_450198,0.54257903725803713,2020-01-28,Germany,2020.0951484859113
EPI_ISL_450199,0.29619056600880878,2020-01-29,Germany,2020.0977840587007
EPI_ISL_450200,0.54257903725803713,2020-01-28,Germany,2020.0951484859113
EPI_ISL_450203,0.36133180770713097,2020-02-01,Germany,2020.1056907770692
EPI_ISL_450204,0.11749348709133879,2020-02-03,Germany,2020.1109619226481
EPI_ISL_450207,0.49161429110197047,2020-02-07,Germany,2020.1215042138062
EPI_ISL_450208,0.51332803833594709,2020-02-08,Germany,2020.1241397865958
EPI_ISL_450209,0.62842544221862751,2020-01-30,Germany,2020.1004196314902
EPI_ISL_450243,2.0,2020-04-16,Russia,2020.3033587362816
EPI_ISL_450248,2.0,2020-04-21,Russia,2020.316536600229
EPI_ISL_450250,0.53033112853065245,2020-04-21,Russia,2020.316536600229
EPI_ISL_450257,2.0,2020-04-20,Russia,2020.3139010274397
EPI_ISL_450262,2.0,2020-04-21,Russia,2020.316536600229
EPI_ISL_450265,0.69031852431244989,2020-04-21,Russia,2020.316536600229
EPI_ISL_450273,2.0,2020-04-22,Russia,2020.3191721730184
EPI_ISL_450280,2.0,2020-04-22,Russia,2020.3191721730184
EPI_ISL_450283,2.0,2020-04-22,Russia,2020.3191721730184
EPI_ISL_450286,2.0,2020-04-22,Russia,2020.3191721730184
EPI_ISL_450288,2.0,2020-04-23,Russia,2020.3218077458082
EPI_ISL_450289,2.0,2020-04-23,Russia,2020.3218077458082
EPI_ISL_450291,2.0,2020-04-23,Russia,2020.3218077458082
EPI_ISL_450294,9.9999999596705756e-07,2020-04-11,Poland,2020.2901808737829
EPI_ISL_450295,9.9999999596705756e-07,2020-04-11,Poland,2020.2901808737829
EPI_ISL_450311,0.38617423988395255,2020-03-27,Canada,2020.2506472804914
EPI_ISL_450338,0.95799096623775859,2020-04-11,Poland,2020.2901808723341
EPI_ISL_450341,1.2514918722851418,2020-05-13,Bangladesh,2020.3745192015979
EPI_ISL_450342,0.66006220594158727,2020-05-08,Bangladesh,2020.3613413376506
EPI_ISL_450343,0.2795978830707419,2020-05-09,Bangladesh,2020.36397691044
EPI_ISL_450344,0.13173996577426098,2020-05-03,Bangladesh,2020.3481634737029
EPI_ISL_450346,2.0,2020-03-25,Norway,2020.2453761349127
EPI_ISL_450347,2.0,2020-03-25,Norway,2020.2453761349127
EPI_ISL_450350,0.6202206998386941,2020-03-28,Norway,2020.2532828532812
EPI_ISL_450352,1.9438506721701423,2020-03-11,Norway,2020.2084781158596
EPI_ISL_450404,2.0,2020-03-16,Hong Kong,2020.2216559798071
EPI_ISL_450405,2.0,2020-03-08,Hong Kong,2020.2005713974911
EPI_ISL_450408,2.0,2020-01-24,Hong Kong,2020.0846061947532
EPI_ISL_450409,2.0,2020-01-30,Hong Kong,2020.1004196314902
EPI_ISL_450410,1.2182935791402945,2020-01-31,Hong Kong,2020.1030552042796
EPI_ISL_450412,1.1984178294571728,2020-01-30,Hong Kong,2020.1004196314902
EPI_ISL_450489,2.0,2020-01-25,China,2020.0872417675428
EPI_ISL_450518,0.35204016968074631,2020-04-18,Latvia,2020.3086298818605
EPI_ISL_450519,1.1661899523218531,2020-04-14,Latvia,2020.2980875907024
EPI_ISL_450520,2.0,2020-04-28,Latvia,2020.3349856097554
EPI_ISL_450521,2.0,2020-04-28,Latvia,2020.3349856097554
EPI_ISL_450522,0.35025963737393001,2020-04-28,Latvia,2020.3349856097554
EPI_ISL_450523,1.13155799454511,2020-04-28,Latvia,2020.3349856097554
EPI_ISL_450524,2.0,2020-04-19,Latvia,2020.3112654546501
EPI_ISL_450528,2.0,2020-03-30,Poland,2020.25855399886
EPI_ISL_450530,2.0,2020-04-01,Poland,2020.2638251444391
EPI_ISL_450739,2.0,2020-03-17,Vietnam,2020.2242915525967
EPI_ISL_450740,0.72904696946780101,2020-03-30,Vietnam,2020.25855399886
EPI_ISL_450745,2.0,2020-03-26,Vietnam,2020.2480117077021
EPI_ISL_450746,0.45905835695261266,2020-05-08,Poland,2020.3613413376506
EPI_ISL_450811,1.224803477140018,2020-04-06,Sweden,2020.2770030083866
EPI_ISL_450828,1.4912240730824602,2020-04-28,Sweden,2020.3349856097554
EPI_ISL_450829,2.0,2020-04-28,Sweden,2020.3349856097554
EPI_ISL_450831,0.84010614284021723,2020-04-27,Sweden,2020.3323500369661
EPI_ISL_450832,0.92153936067443221,2020-05-04,Sweden,2020.3507990464925
EPI_ISL_450833,1.6219178453562846,2020-05-07,Sweden,2020.358705764861
EPI_ISL_450873,2.0,2020-03-17,Brazil,2020.2242915525967
EPI_ISL_451076,0.52921076182539972,2020-02-08,China,2020.1241397865958
EPI_ISL_451140,0.32481763424561388,2020-03-24,Australia,2020.2427405621231
EPI_ISL_451162,1.0244180700808998,2020-05-03,India,2020.3481634737029
EPI_ISL_451167,2.0,2020-04-01,Belgium,2020.2638251444391
EPI_ISL_451180,0.78388195895555302,2020-04-14,Belgium,2020.2980875907024
EPI_ISL_451181,1.9979130156847609,2020-04-14,Belgium,2020.2980875907024
EPI_ISL_451183,1.7899995400589539,2020-03-25,Uganda,2020.2453761349127
EPI_ISL_451184,2.0,2020-03-26,Uganda,2020.2480117077021
EPI_ISL_451186,0.26486613152041166,2020-03-27,Uganda,2020.2506472804914
EPI_ISL_451189,0.39361656504771514,2020-03-30,Uganda,2020.25855399886
EPI_ISL_451190,2.0,2020-03-30,Uganda,2020.25855399886
EPI_ISL_451192,2.0,2020-03-30,Uganda,2020.25855399886
EPI_ISL_451193,1.412787174537371,2020-03-30,Uganda,2020.25855399886
EPI_ISL_451194,0.17986497243594518,2020-03-22,Uganda,2020.2374694165442
EPI_ISL_451195,0.6848756923467999,2020-03-22,Uganda,2020.2374694165442
EPI_ISL_451196,0.13265680107169306,2020-03-25,Uganda,2020.2453761349127
EPI_ISL_451197,2.0,2020-04-27,Uganda,2020.3323500369661
EPI_ISL_451198,1.4139659061388865,2020-04-27,Uganda,2020.3323500369661
EPI_ISL_451199,1.5762295575242047,2020-04-20,Uganda,2020.3139010274397
EPI_ISL_451201,1.5426312360445684,2020-04-30,Uganda,2020.3402567553346
EPI_ISL_451202,2.0,2020-05-01,Uganda,2020.342892328124
EPI_ISL_451248,0.61650316111013759,2020-05-07,USA,2020.358705764861
EPI_ISL_451266,0.75934832066720181,2020-05-07,USA,2020.358705764861
EPI_ISL_451282,1.8636907082961318,2020-05-06,USA,2020.3560701920715
EPI_ISL_451298,2.0,2020-02-12,Italy,2020.1346820777537
EPI_ISL_451299,1.1084822765775775,2020-02-04,Italy,2020.1135974954377
EPI_ISL_451302,2.0,2020-01-30,Italy,2020.1004196314902
EPI_ISL_451303,2.0,2020-03-04,Italy,2020.190029106333
EPI_ISL_451306,2.0,2020-02-21,Italy,2020.1584022328591
EPI_ISL_451307,9.9999999596778156e-07,2020-02-21,Italy,2020.1584022343079
EPI_ISL_451319,0.82588311648792689,2020-01-27,China,2020.0925129131217
EPI_ISL_451328,0.98500323575743942,2020-02-02,China,2020.1083263498588
EPI_ISL_451360,1.0681250450329631,2020-01-24,China,2020.0846061947532
EPI_ISL_451365,1.1114765951182213,2020-01-26,China,2020.0898773403321
EPI_ISL_451400,0.66476497623972819,2020-04-23,Morocco,2020.3218077458082
EPI_ISL_451541,1.754510524132052,2020-04-02,Australia,2020.2664607172285
EPI_ISL_451643,0.32358180928932478,2020-04-07,Australia,2020.279638581176
EPI_ISL_451644,2.0,2020-05-02,Poland,2020.3455279009136
EPI_ISL_451645,2.0,2020-05-02,Poland,2020.3455279009136
EPI_ISL_451647,1.0590501561327383,2020-04-23,Poland,2020.3218077458082
EPI_ISL_451648,2.0,2020-04-26,Poland,2020.3297144641767
EPI_ISL_451649,0.57085203069522616,2020-04-27,Poland,2020.3323500369661
EPI_ISL_451650,2.0,2020-04-27,Poland,2020.3323500369661
EPI_ISL_451652,1.0548380964202693,2020-04-30,Poland,2020.3402567553346
EPI_ISL_451653,1.5930946157248804,2020-05-04,Poland,2020.3507990464925
EPI_ISL_451654,0.7356864967499015,2020-05-04,Poland,2020.3507990464925
EPI_ISL_451655,2.0,2020-05-05,Poland,2020.3534346192821
EPI_ISL_451656,2.0,2020-05-05,Poland,2020.3534346192821
EPI_ISL_451657,2.0,2020-05-05,Poland,2020.3534346192821
EPI_ISL_451658,2.0,2020-05-05,Poland,2020.3534346192821
EPI_ISL_451659,2.0,2020-05-05,Poland,2020.3534346192821
EPI_ISL_451660,2.0,2020-05-05,Poland,2020.3534346192821
EPI_ISL_451661,2.0,2020-05-05,Poland,2020.3534346192821
EPI_ISL_451662,2.0,2020-05-05,Poland,2020.3534346192821
EPI_ISL_451663,2.0,2020-05-05,Poland,2020.3534346192821
EPI_ISL_451664,2.0,2020-05-05,Poland,2020.3534346192821
EPI_ISL_451691,2.0,2020-03-13,Switzerland,2020.2137492614388
EPI_ISL_451705,2.0,2020-03-16,Switzerland,2020.2216559798071
EPI_ISL_451707,2.0,2020-03-16,Switzerland,2020.2216559798071
EPI_ISL_451720,1.316834293310184,2020-03-16,Switzerland,2020.2216559798071
EPI_ISL_451728,2.0,2020-03-16,Switzerland,2020.2216559798071
EPI_ISL_451755,1.2874448183234917,2020-03-25,Switzerland,2020.2453761349127
